Campaign_ID,Customer_ID,Date,Channel,Product,Campaign_Type,Location,Customer_Segment,Customer_Age,Marketing_Spend,Impressions,Clicks,Leads,Conversions,Revenue,Purchase_Frequency,Customer_Lifetime_Value
CMP_054,CUST_0998,2026-06-15,Meta Ads,Packaged Foods,Conversion,Bangalore,Budget,56,20666.145637129357,125338,4776,2202,126,97405.61736396674,10,9597.607974654722
CMP_146,CUST_0415,2026-07-31,Email,Beverages,Retargeting,Kolkata,Budget,53,85392.0848199185,285591,24634,14509,1520,1396664.3351932827,7,12355.665458692038
CMP_143,CUST_0362,2026-05-27,Meta Ads,Snacks,Seasonal,Bangalore,Premium,50,18819.173224404327,85858,2807,1488,78,94596.82420234109,8,18062.226018726473
CMP_087,CUST_1378,2026-07-03,Google Ads,Personal Care,Retargeting,Pune,Regular,31,64413.508916320956,335131,19354,10464,626,814688.742914223,10,15665.130741943574
CMP_049,CUST_0602,2026-09-08,Email,Beverages,Conversion,Mumbai,Regular,48,42479.74424216858,117655,9917,5934,406,520636.5470679626,11,14983.98862733788
CMP_079,CUST_0318,2026-03-21,YouTube,Personal Care,Retargeting,Chennai,Premium,36,44115.94364921625,247988,6712,3471,94,84041.78460222407,6,14525.67694000312
CMP_128,CUST_0017,2026-03-18,Email,Packaged Foods,Conversion,Bangalore,Budget,51,34104.88628961271,82515,6661,3846,388,332469.19228580943,1,1441.3441604551442
CMP_002,CUST_0950,2026-02-23,Meta Ads,Personal Care,Seasonal,Kolkata,Regular,30,99135.84761955353,261677,6632,1770,126,111237.84511464891,6,12998.449703796745
CMP_030,CUST_0479,2026-05-24,Meta Ads,Home Care,Conversion,Pune,Regular,44,83036.76500460168,625356,11712,3797,194,192607.3996739682,5,8230.966143828346
CMP_099,CUST_1082,2026-07-08,LinkedIn,Packaged Foods,Retargeting,Chennai,Budget,64,86690.58458640035,193521,5001,1420,95,114163.2562565345,9,14988.236205781746
CMP_071,CUST_0678,2026-05-16,Instagram,Personal Care,Awareness,Mumbai,Budget,62,42011.14478124057,189272,7757,2753,130,93081.52615569813,1,660.0180401128815
CMP_001,CUST_0432,2026-01-08,LinkedIn,Packaged Foods,Awareness,Hyderabad,Regular,43,19492.854757616282,151278,3877,1448,69,111433.39726849513,6,7932.777342120593
CMP_114,CUST_1239,2026-05-21,Instagram,Home Care,Awareness,Hyderabad,Budget,64,24837.415277632368,152316,6195,2954,147,112292.05548116793,2,2759.237327908049
CMP_109,CUST_1047,2026-07-16,Instagram,Home Care,Awareness,Mumbai,Regular,53,91663.12974254906,222205,8665,4391,277,233905.4433708259,5,9146.51736429381
CMP_109,CUST_1002,2026-09-07,Google Ads,Home Care,Conversion,Bangalore,Premium,40,76488.95572863868,190204,8982,4851,269,354107.28711400385,6,16157.641968728454
CMP_095,CUST_0003,2026-07-03,YouTube,Snacks,Seasonal,Bangalore,Premium,35,61033.571528874665,196930,3759,2008,53,47894.71525236556,3,4896.981361907567
CMP_065,CUST_0806,2026-05-04,Instagram,Personal Care,Product Launch,Kolkata,Premium,46,93364.51340116309,515843,17375,5705,237,292991.48564212566,10,27273.811775354563
CMP_146,CUST_1129,2026-09-18,Google Ads,Beverages,Awareness,Delhi,Regular,29,53935.919003463016,146958,6985,2150,195,230362.62488875864,11,14764.605240712237
CMP_030,CUST_0414,2026-03-25,LinkedIn,Snacks,Conversion,Mumbai,Premium,22,29831.337825780127,90556,1848,476,15,25308.749793657284,8,30528.796461027254
CMP_127,CUST_0226,2026-08-18,Email,Home Care,Seasonal,Mumbai,Budget,39,36226.25336250417,136575,10731,3049,311,306534.7528196277,5,5831.654783206307
CMP_019,CUST_1162,2026-02-13,YouTube,Home Care,Awareness,Kolkata,Premium,45,72698.37470344284,396598,6408,1999,60,67356.89544386065,4,7736.240587019145
CMP_054,CUST_0423,2026-07-05,Email,Beverages,Conversion,Hyderabad,Budget,32,57432.14417661841,282821,16094,6875,729,698781.5366965997,2,3732.9921564880287
CMP_045,CUST_1466,2026-05-28,LinkedIn,Personal Care,Retargeting,Pune,Premium,59,25271.905855449262,116018,2578,1393,56,106667.01256185057,3,8050.327246509296
CMP_028,CUST_1081,2026-06-18,Google Ads,Snacks,Awareness,Chennai,Budget,64,92271.6368595551,350842,16956,9292,601,528201.1289254982,10,20608.699601597655
CMP_130,CUST_1108,2026-08-27,Instagram,Beverages,Awareness,Kolkata,Regular,46,25248.77387950802,172946,4919,2702,138,119204.13243149754,8,14482.565623828485
CMP_125,CUST_0255,2026-03-20,LinkedIn,Snacks,Retargeting,Pune,Budget,29,34167.36761299493,227357,6334,3161,133,134208.3613848849,2,1915.9093065729626
CMP_015,CUST_0384,2026-02-12,Instagram,Snacks,Product Launch,Hyderabad,Premium,48,29824.77219993746,95388,3681,1770,81,89476.00811093063,4,3946.676962652402
CMP_118,CUST_0688,2026-08-01,Google Ads,Snacks,Product Launch,Mumbai,Budget,43,26696.578489051895,104271,5558,3305,191,165798.44651910983,8,9044.820932314775
CMP_149,CUST_0008,2026-05-28,Meta Ads,Personal Care,Conversion,Mumbai,Premium,39,93628.11568638946,318828,5632,3117,191,227146.58342904167,4,10381.398972198866
CMP_031,CUST_0969,2026-09-05,LinkedIn,Packaged Foods,Product Launch,Bangalore,Regular,39,5959.120933711076,40570,997,577,25,37828.29755024459,6,7162.518039819707
CMP_067,CUST_0005,2026-03-24,YouTube,Home Care,Product Launch,Bangalore,Regular,18,32307.073580501423,115841,2321,853,26,20644.42111900424,4,3259.440809774282
CMP_060,CUST_0066,2026-06-23,LinkedIn,Home Care,Retargeting,Bangalore,Regular,36,69976.51300819361,215891,4610,1802,71,102382.67814495448,1,3167.339386757884
CMP_075,CUST_1320,2026-08-23,Instagram,Personal Care,Conversion,Bangalore,Premium,47,22815.458967474835,51458,1741,623,22,23671.823970796962,2,4782.126256911099
CMP_100,CUST_0820,2026-04-08,YouTube,Snacks,Seasonal,Mumbai,Budget,55,59486.967091020546,166075,3675,1812,77,44086.91396465572,6,4508.3593404061085
CMP_141,CUST_0940,2026-03-11,YouTube,Packaged Foods,Seasonal,Pune,Premium,35,29859.0894797993,144645,2986,1571,75,73389.05727290007,7,15090.108146906772
CMP_085,CUST_1390,2026-01-28,Instagram,Packaged Foods,Seasonal,Mumbai,Regular,33,82171.52907722267,355839,12633,5785,361,302396.828606037,1,1264.762837495689
CMP_136,CUST_1157,2026-02-23,Meta Ads,Beverages,Seasonal,Pune,Regular,64,71953.41402817976,191841,4337,1699,88,91399.73950194918,8,7797.845747657965
CMP_041,CUST_1212,2026-01-09,YouTube,Beverages,Awareness,Delhi,Budget,33,45288.522412101236,136417,2426,1179,31,15661.835884852484,9,8569.972205018268
CMP_030,CUST_1383,2026-04-22,YouTube,Home Care,Retargeting,Bangalore,Premium,39,39290.66360518146,127068,3217,1598,44,49047.37413545404,6,10159.00100842754
CMP_113,CUST_0651,2026-08-04,Instagram,Personal Care,Conversion,Kolkata,Regular,28,37077.476126542024,173475,6300,2695,113,99317.24881358579,6,10092.241443530263
CMP_014,CUST_0861,2026-01-17,Email,Packaged Foods,Product Launch,Hyderabad,Premium,29,44913.40946025162,138622,12079,7215,860,1498388.1983934632,9,19027.043924359547
CMP_088,CUST_0264,2026-05-27,Instagram,Beverages,Seasonal,Mumbai,Premium,59,34849.387359099055,96844,3057,1686,73,80326.7231428978,6,9645.084247277324
CMP_016,CUST_0957,2026-01-24,LinkedIn,Snacks,Conversion,Kolkata,Regular,22,24219.683233240437,60863,1498,763,38,53198.04705971437,3,10059.255192399118
CMP_129,CUST_0364,2026-03-08,YouTube,Packaged Foods,Product Launch,Pune,Budget,55,20115.41261780927,49504,687,395,23,12494.609824377409,2,2585.377850196993
CMP_051,CUST_0411,2026-05-05,Google Ads,Personal Care,Product Launch,Pune,Regular,39,61296.94667553282,204512,9537,4944,309,312674.63234095,8,20680.141570075895
CMP_013,CUST_0324,2026-04-17,LinkedIn,Snacks,Seasonal,Delhi,Regular,32,66793.37812142228,498332,13734,6633,229,376929.80835929856,5,14280.263292358282
CMP_049,CUST_1209,2026-09-12,LinkedIn,Home Care,Awareness,Chennai,Regular,41,31416.67428064638,178583,3968,1201,50,77734.5359785919,5,16535.687191173605
CMP_049,CUST_1063,2026-02-03,LinkedIn,Snacks,Seasonal,Kolkata,Regular,28,53942.77524017754,168567,2730,843,27,43574.58185008284,7,12333.34828742724
CMP_080,CUST_0804,2026-03-11,Meta Ads,Packaged Foods,Awareness,Pune,Budget,60,28716.84890761504,80329,1844,976,54,38165.9840211556,11,13982.679580534399
CMP_060,CUST_0138,2026-03-31,Meta Ads,Snacks,Seasonal,Chennai,Premium,49,59128.197871250646,396378,15002,7371,291,400902.9673687645,4,10716.635403925247
CMP_062,CUST_0205,2026-03-07,Email,Beverages,Retargeting,Chennai,Premium,53,56755.996148307975,133001,8595,4330,533,887854.3810328086,5,7574.7923313999
CMP_107,CUST_1282,2026-07-01,Google Ads,Beverages,Awareness,Bangalore,Premium,64,33482.14579715255,211831,10621,4847,270,480856.82124187256,6,21764.943908800495
CMP_076,CUST_1403,2026-05-29,LinkedIn,Home Care,Awareness,Pune,Budget,25,76347.53589326616,172704,3753,1054,51,59578.88045883002,2,3768.450223134064
CMP_138,CUST_0734,2026-02-12,Email,Snacks,Seasonal,Bangalore,Premium,19,68959.6341884438,246208,20897,9119,934,1883083.9925711132,5,7237.074477063031
CMP_136,CUST_1355,2026-03-18,Google Ads,Snacks,Awareness,Bangalore,Regular,57,63814.21341722972,501836,20656,8136,688,697870.6616585013,3,2886.7177527753224
CMP_138,CUST_0109,2026-02-13,Instagram,Snacks,Awareness,Bangalore,Regular,23,5820.418284188963,17368,636,243,21,17320.895269469867,10,11280.875272502008
CMP_146,CUST_0772,2026-06-26,YouTube,Personal Care,Seasonal,Hyderabad,Regular,24,42925.856416691335,191149,3271,1042,35,27831.819452491894,9,12728.670285407314
CMP_021,CUST_0698,2026-07-28,YouTube,Home Care,Seasonal,Delhi,Premium,53,94097.38586692358,246403,4749,1717,70,78341.87540140339,5,4501.907010567917
CMP_150,CUST_0021,2026-04-30,Instagram,Personal Care,Retargeting,Chennai,Budget,55,52186.830823996235,116972,4738,2388,165,90004.55515181152,11,14645.157523580967
CMP_023,CUST_0472,2026-05-18,Google Ads,Beverages,Conversion,Kolkata,Premium,64,70392.59474142158,509006,26068,10489,623,1108187.060057906,11,27279.430552830832
CMP_104,CUST_0520,2026-03-14,Email,Snacks,Conversion,Delhi,Regular,60,79307.40022345755,488497,31502,17359,1757,1908052.8009555887,2,4116.358782870474
CMP_005,CUST_0060,2026-06-12,Meta Ads,Beverages,Product Launch,Bangalore,Regular,54,50558.62350350054,267028,8269,2723,226,221940.95068118747,7,14478.06737479141
CMP_062,CUST_1474,2026-07-08,Meta Ads,Personal Care,Seasonal,Delhi,Budget,22,55319.04127657975,168398,5132,2308,158,96083.72384011897,5,5393.638697676653
CMP_074,CUST_0349,2026-06-04,YouTube,Personal Care,Product Launch,Pune,Regular,37,60505.01252485869,255592,6110,2769,87,72207.71772456281,8,5716.600571398603
CMP_078,CUST_0488,2026-06-19,Google Ads,Packaged Foods,Product Launch,Delhi,Regular,28,9456.410265858285,26814,1193,523,37,35301.74582023003,11,27443.395157244267
CMP_097,CUST_0945,2026-01-27,Email,Home Care,Conversion,Kolkata,Budget,51,37660.6455067373,157628,8419,4082,323,315340.067470305,1,2215.7273842199843
CMP_076,CUST_0661,2026-08-28,YouTube,Home Care,Retargeting,Mumbai,Budget,21,26273.46362382025,84191,1695,806,29,16115.272352068963,9,10383.682356270041
CMP_064,CUST_0937,2026-04-06,YouTube,Snacks,Conversion,Kolkata,Regular,45,89253.40328334169,212653,4681,1259,49,37506.64321233895,4,5648.897491715654
CMP_099,CUST_0981,2026-05-14,Email,Packaged Foods,Awareness,Chennai,Regular,49,43596.580165088424,138459,10069,5944,520,729749.9961980606,10,29462.09028711866
CMP_026,CUST_0492,2026-07-18,YouTube,Home Care,Retargeting,Pune,Regular,48,61383.1783245765,145028,3003,1725,72,54752.61997313283,9,10677.474176541828
CMP_027,CUST_0623,2026-03-20,Email,Personal Care,Product Launch,Mumbai,Premium,23,22843.072044494344,77631,5001,2889,220,393185.9383641045,9,36723.00863039477
CMP_076,CUST_1122,2026-02-24,Email,Home Care,Retargeting,Pune,Premium,54,46530.34371319254,361369,23027,6897,1046,2102581.7743003583,1,3218.819164350356
CMP_028,CUST_0277,2026-08-31,YouTube,Home Care,Conversion,Kolkata,Regular,19,74957.4794620168,212274,4397,1583,71,48868.72971309945,1,1648.182411135327
CMP_065,CUST_1258,2026-08-17,LinkedIn,Packaged Foods,Conversion,Delhi,Budget,55,85729.05909562485,245223,6267,3606,126,154734.20689888202,10,11835.953088404363
CMP_016,CUST_1334,2026-05-07,Google Ads,Personal Care,Awareness,Pune,Budget,34,97755.31265413742,242016,7573,3172,291,244140.5671844806,6,3988.281596355935
CMP_088,CUST_0334,2026-06-01,Instagram,Personal Care,Seasonal,Hyderabad,Budget,27,94221.06590841358,348876,12761,7191,309,234962.14984515097,6,3365.598464010502
CMP_001,CUST_0977,2026-06-23,YouTube,Beverages,Awareness,Mumbai,Premium,40,57592.40586357427,470447,8782,3423,147,127036.54942465528,5,4155.28518610163
CMP_074,CUST_0974,2026-07-15,Meta Ads,Packaged Foods,Seasonal,Hyderabad,Regular,34,13505.834226669676,41795,1148,372,21,16252.051917447896,5,10919.90572231238
CMP_104,CUST_0132,2026-04-06,Instagram,Personal Care,Awareness,Delhi,Regular,53,77245.08555467897,486894,19716,6531,277,233287.52658004285,1,893.3905463905505
CMP_048,CUST_1198,2026-05-15,Instagram,Snacks,Awareness,Chennai,Budget,44,26541.043502411358,219451,5878,2768,156,102112.08460577969,7,7044.772224034304
CMP_103,CUST_0436,2026-01-07,Google Ads,Packaged Foods,Product Launch,Mumbai,Premium,27,45836.236735438186,119535,5961,1645,82,143750.1287937202,4,10290.726150480537
CMP_068,CUST_0669,2026-01-31,Email,Packaged Foods,Conversion,Hyderabad,Budget,60,81728.06249098909,375897,41397,22464,3050,3045702.617417644,5,9733.701079141325
CMP_139,CUST_0849,2026-06-12,LinkedIn,Personal Care,Retargeting,Chennai,Premium,18,37135.217484959256,109860,2473,845,48,92350.72223795792,9,26897.823951715294
CMP_028,CUST_0883,2026-01-22,Instagram,Personal Care,Seasonal,Mumbai,Regular,46,34256.238807305606,110590,3726,2110,54,47972.42127772048,7,6071.207350578546
CMP_052,CUST_0158,2026-01-13,Google Ads,Beverages,Awareness,Delhi,Budget,58,92795.8609368582,527866,24053,11997,756,584313.3447423459,7,12733.371288549657
CMP_142,CUST_1201,2026-02-20,LinkedIn,Packaged Foods,Product Launch,Mumbai,Regular,40,38017.52921223067,129590,3528,1745,98,130792.15786234144,6,20026.201740793564
CMP_087,CUST_0331,2026-08-26,Instagram,Snacks,Product Launch,Mumbai,Premium,37,11622.585294641918,37742,1318,724,29,33632.10631991403,3,3577.9342871269755
CMP_108,CUST_0627,2026-09-29,LinkedIn,Snacks,Seasonal,Hyderabad,Premium,54,12392.349584493524,48567,1503,844,40,81391.47996384471,3,12530.58590141378
CMP_082,CUST_0885,2026-04-06,Email,Packaged Foods,Product Launch,Bangalore,Regular,20,80153.91709748286,214115,16324,7904,470,704317.2713634953,1,2880.191931468867
CMP_017,CUST_0826,2026-02-12,Instagram,Packaged Foods,Awareness,Chennai,Budget,60,62811.4367064262,303127,13384,6085,305,221949.8487189644,7,11059.326887338284
CMP_012,CUST_0115,2026-03-22,LinkedIn,Packaged Foods,Seasonal,Pune,Premium,58,75060.40492391077,182621,4212,2343,100,175267.1325866399,9,20296.50421319644
CMP_126,CUST_1238,2026-08-03,YouTube,Home Care,Retargeting,Hyderabad,Regular,47,78435.11267583833,205506,3377,909,31,24651.645345656856,3,3604.4360265533815
CMP_067,CUST_1191,2026-09-11,Meta Ads,Packaged Foods,Conversion,Hyderabad,Premium,19,64814.31174955505,305566,8406,3999,230,300389.6057021199,4,8016.281074625782
CMP_031,CUST_1186,2026-04-06,LinkedIn,Packaged Foods,Retargeting,Bangalore,Budget,30,25928.366222637957,60684,1405,637,22,21334.551035141532,3,7048.805559426422
CMP_065,CUST_0953,2026-06-24,Email,Beverages,Conversion,Bangalore,Premium,63,54605.88825350837,145466,12822,5581,728,1256864.50293137,6,13485.430151472552
CMP_045,CUST_0624,2026-03-24,Meta Ads,Snacks,Awareness,Pune,Budget,28,56576.627174285815,160865,3836,1986,151,120447.20625264398,9,13975.174647193951
CMP_068,CUST_0509,2026-08-12,Google Ads,Personal Care,Seasonal,Chennai,Premium,55,49747.378628522245,167540,7892,2861,230,330853.86603590165,1,1284.7149816016451
CMP_091,CUST_1312,2026-08-06,YouTube,Personal Care,Product Launch,Kolkata,Premium,29,40430.54030354263,223134,5014,2069,75,67958.91637864194,10,13623.58070285057
CMP_063,CUST_0111,2026-05-10,Google Ads,Home Care,Product Launch,Hyderabad,Budget,63,79327.15083108739,203261,7489,2562,185,143722.3662200115,1,1466.1119719269302
CMP_110,CUST_1342,2026-03-21,YouTube,Home Care,Seasonal,Mumbai,Regular,50,6056.522852828004,24273,460,190,2,1287.3015631667404,9,15238.97633950716
CMP_127,CUST_0639,2026-01-05,YouTube,Personal Care,Awareness,Bangalore,Premium,38,19551.046970555028,96380,1277,378,11,13269.21824156787,3,4877.208414752449
CMP_100,CUST_0255,2026-06-28,LinkedIn,Snacks,Product Launch,Kolkata,Premium,23,95997.8718099586,377248,8164,4032,202,381337.3724804685,2,8014.759036469787
CMP_144,CUST_0253,2026-07-31,Instagram,Beverages,Retargeting,Bangalore,Premium,49,7460.521679976246,25008,646,368,12,13238.838011149823,1,1563.021936796492
CMP_013,CUST_0854,2026-03-24,Meta Ads,Snacks,Seasonal,Mumbai,Budget,31,73224.8861127544,467598,15189,7339,411,313506.65200712025,8,8825.296014438954
CMP_045,CUST_0436,2026-08-27,YouTube,Packaged Foods,Awareness,Chennai,Regular,19,85530.54560677567,338112,7195,2534,87,62260.77484874232,6,4264.708022380269
CMP_003,CUST_1354,2026-09-27,Email,Snacks,Retargeting,Kolkata,Premium,30,31710.18809967958,116371,8905,2578,287,448992.1464982825,8,16184.464566275636
CMP_104,CUST_1296,2026-03-28,Email,Home Care,Conversion,Hyderabad,Regular,43,56312.23619616661,394997,23767,8022,1219,1787097.1156733744,7,21740.809887150142
CMP_086,CUST_0474,2026-02-14,Email,Personal Care,Product Launch,Mumbai,Premium,57,31633.84339084393,99954,7878,4329,512,991781.8833580897,5,20339.373000837502
CMP_009,CUST_1305,2026-04-23,Meta Ads,Personal Care,Awareness,Kolkata,Premium,42,29034.572920302347,164814,4230,1386,96,116568.32232728346,11,15719.530594204345
CMP_141,CUST_0347,2026-07-12,Instagram,Home Care,Awareness,Hyderabad,Budget,37,8931.702014143642,50370,1751,797,35,22757.272006247083,9,12790.185243277738
CMP_096,CUST_0848,2026-02-17,LinkedIn,Beverages,Product Launch,Hyderabad,Premium,18,95011.77961625987,496962,9557,4257,210,408221.44892031647,6,21334.44941513573
CMP_083,CUST_0129,2026-05-26,Meta Ads,Home Care,Seasonal,Kolkata,Budget,20,15120.313539821442,35570,802,314,11,6651.444402132113,2,3232.884859325441
CMP_136,CUST_0963,2026-07-16,Google Ads,Snacks,Conversion,Chennai,Regular,24,27036.239059857693,191663,9163,2760,191,217838.39454891297,8,16268.492811823618
CMP_038,CUST_0685,2026-01-09,Meta Ads,Packaged Foods,Awareness,Chennai,Budget,57,84425.5470897133,282755,8247,2977,224,151052.18155078508,5,3931.4917206589153
CMP_132,CUST_0361,2026-05-12,LinkedIn,Packaged Foods,Product Launch,Kolkata,Premium,19,52238.53525842821,273183,6287,3163,145,323714.61536333803,2,5685.83411676924
CMP_009,CUST_1430,2026-06-23,LinkedIn,Snacks,Seasonal,Bangalore,Regular,55,28090.081691770698,89330,2602,993,43,53080.476651597666,8,13759.527204584978
CMP_113,CUST_0476,2026-08-05,LinkedIn,Personal Care,Awareness,Pune,Regular,26,85890.32201123367,398546,10114,3315,229,311470.69774746126,11,16140.188094852307
CMP_019,CUST_1044,2026-03-14,YouTube,Beverages,Retargeting,Delhi,Regular,24,62648.14603914119,171212,3483,1921,90,70451.51388786698,2,3207.3242891173245
CMP_008,CUST_0800,2026-04-28,Instagram,Snacks,Product Launch,Pune,Premium,25,94818.78472215211,418075,15789,5445,277,347063.6901062219,11,21251.92709634625
CMP_030,CUST_1337,2026-04-07,Google Ads,Packaged Foods,Conversion,Hyderabad,Budget,41,57722.12174931337,424534,16473,6967,712,572953.9583393754,9,14507.62169573643
CMP_079,CUST_0823,2026-02-27,Instagram,Snacks,Retargeting,Pune,Regular,34,87740.16320039581,378815,15009,4551,280,262935.24424444267,3,3097.574121535182
CMP_051,CUST_0536,2026-02-15,LinkedIn,Packaged Foods,Awareness,Hyderabad,Premium,35,62023.92296284897,339929,8189,4498,155,338425.7054337666,1,4705.04812865397
CMP_119,CUST_0056,2026-08-14,YouTube,Home Care,Awareness,Bangalore,Budget,52,13978.67277276891,90373,1892,543,16,9503.135732628367,8,9318.685824327866
CMP_053,CUST_1113,2026-04-19,Instagram,Snacks,Awareness,Chennai,Budget,52,41076.28829334763,110267,3656,1096,64,38555.40355104548,5,4378.597732529577
CMP_053,CUST_1250,2026-07-21,LinkedIn,Snacks,Conversion,Bangalore,Regular,58,47666.98381480754,112628,3791,1425,71,107549.19247212932,1,1986.2774929566035
CMP_129,CUST_0982,2026-08-09,YouTube,Beverages,Awareness,Kolkata,Budget,63,24543.13219578419,76437,1381,529,15,9648.319951331372,6,4769.0770403784045
CMP_050,CUST_0629,2026-07-11,YouTube,Packaged Foods,Awareness,Delhi,Regular,31,9276.692762547658,48424,996,371,14,9783.98382336912,1,1550.7252173739616
CMP_001,CUST_0460,2026-03-19,Instagram,Beverages,Product Launch,Pune,Budget,40,91998.00918239886,285970,10833,6470,224,169008.66220734248,2,1521.0543845329125
CMP_147,CUST_0237,2026-06-06,Google Ads,Snacks,Retargeting,Hyderabad,Budget,45,92545.47076280465,209635,9092,4699,306,297304.24924145144,2,1540.3212971095923
CMP_017,CUST_0005,2026-05-17,Google Ads,Home Care,Retargeting,Kolkata,Premium,23,9747.31420206877,32184,1606,596,47,70452.2652507402,3,10382.56860720657
CMP_145,CUST_1385,2026-04-14,Meta Ads,Home Care,Awareness,Delhi,Regular,57,17302.104824961498,42557,1253,546,16,14838.554281133687,10,19036.77129157524
CMP_029,CUST_1210,2026-08-14,Google Ads,Beverages,Awareness,Pune,Premium,26,71925.16776805914,225212,9239,3643,289,472141.82873706485,10,36744.46418829593
CMP_062,CUST_0490,2026-05-29,YouTube,Home Care,Seasonal,Bangalore,Regular,56,21989.612302019697,73468,1589,467,8,6798.3174462433735,4,5836.302916789208
CMP_101,CUST_0653,2026-03-28,LinkedIn,Home Care,Conversion,Delhi,Regular,33,24245.41202264209,102781,2663,1013,47,73702.76700138509,10,28939.10820867367
CMP_016,CUST_0516,2026-09-23,Google Ads,Beverages,Product Launch,Bangalore,Regular,57,41563.785372834405,221345,10781,6395,581,625499.324132731,6,9732.805225520815
CMP_025,CUST_0910,2026-02-14,LinkedIn,Beverages,Awareness,Bangalore,Premium,19,39574.59238351604,196893,6345,2852,147,273552.20138018567,4,7134.182524160845
CMP_078,CUST_0861,2026-08-10,Meta Ads,Packaged Foods,Seasonal,Bangalore,Premium,18,11877.324951198058,47632,1644,511,28,34875.29295516418,6,9055.348254513136
CMP_146,CUST_0525,2026-04-29,LinkedIn,Home Care,Conversion,Chennai,Premium,37,28130.714459625364,188160,2835,1550,98,160272.3838414623,3,9146.923629732928
CMP_015,CUST_0472,2026-04-09,LinkedIn,Packaged Foods,Conversion,Delhi,Regular,43,30699.427710327058,204486,5668,1740,74,100734.04993227553,5,11590.175974801235
CMP_004,CUST_0635,2026-02-11,YouTube,Snacks,Product Launch,Delhi,Premium,21,70703.55216666992,163942,2291,1311,46,45151.79033162272,7,16560.88255615017
CMP_017,CUST_0792,2026-09-18,Meta Ads,Home Care,Retargeting,Delhi,Budget,61,57005.924657765514,181439,6082,1726,118,78583.3336726952,3,2021.5004342510467
CMP_013,CUST_0279,2026-09-06,Instagram,Personal Care,Seasonal,Mumbai,Budget,34,71907.87762580904,168649,6392,2464,130,84317.28435060117,1,1172.6648385760657
CMP_059,CUST_0729,2026-01-31,Instagram,Beverages,Conversion,Delhi,Premium,28,37884.26405326658,91381,2766,992,47,49113.30045036682,9,18397.758033990154
CMP_007,CUST_1195,2026-07-09,Google Ads,Snacks,Product Launch,Delhi,Regular,44,35281.86967709314,242110,9093,4420,350,438404.84477138566,2,2165.873789314763
CMP_109,CUST_0399,2026-05-09,Email,Packaged Foods,Awareness,Kolkata,Budget,54,10827.908940036355,48105,3891,992,100,91771.29518939114,4,5176.0417809013725
CMP_108,CUST_0510,2026-08-03,Instagram,Snacks,Product Launch,Delhi,Budget,41,25000.674036332483,56419,1811,523,37,25704.70763035859,9,5974.907852180511
CMP_043,CUST_1075,2026-07-26,Google Ads,Packaged Foods,Seasonal,Delhi,Budget,26,49381.084538552306,130983,5454,3191,174,131642.30119343888,9,9345.928228838484
CMP_054,CUST_0305,2026-01-30,YouTube,Packaged Foods,Conversion,Pune,Premium,33,69504.42190673141,190199,4057,2356,72,81023.20085664492,8,8863.515450522425
CMP_042,CUST_1394,2026-05-29,Google Ads,Beverages,Awareness,Delhi,Premium,30,10649.986926156287,25847,1462,372,27,38651.69700155126,11,36301.28811531531
CMP_021,CUST_1166,2026-09-08,Email,Snacks,Conversion,Mumbai,Premium,32,52856.77896856859,121409,9914,4467,501,961791.8612380209,9,29670.4459221567
CMP_014,CUST_1409,2026-08-13,Meta Ads,Snacks,Product Launch,Hyderabad,Premium,56,96400.673915156,363375,10786,4370,343,486165.7482072937,7,18390.981959758647
CMP_089,CUST_0219,2026-05-20,Email,Beverages,Product Launch,Bangalore,Budget,51,31581.810331390596,241695,17995,5477,467,476012.20934987714,11,17982.435829930135
CMP_015,CUST_0919,2026-09-12,Email,Home Care,Retargeting,Hyderabad,Regular,44,28924.055095020423,80739,8319,4887,528,662165.7132560342,4,7456.54128501942
CMP_024,CUST_1324,2026-04-26,Google Ads,Personal Care,Seasonal,Bangalore,Regular,54,36168.50547101828,120464,5589,2988,191,226103.32690960847,5,13328.112687357157
CMP_092,CUST_0485,2026-07-23,Meta Ads,Snacks,Awareness,Mumbai,Regular,22,9262.380796497839,25447,765,382,21,18425.05811816632,8,6881.9969279882425
CMP_067,CUST_1397,2026-06-23,Meta Ads,Home Care,Awareness,Chennai,Regular,20,24896.77853834272,139720,2718,1147,68,73363.2665096762,4,5405.780071808418
CMP_125,CUST_0215,2026-03-31,LinkedIn,Packaged Foods,Seasonal,Mumbai,Premium,29,15021.650735554198,65423,1748,849,59,127169.8971378338,6,21699.301943937146
CMP_073,CUST_1263,2026-06-28,Meta Ads,Snacks,Product Launch,Delhi,Premium,35,54042.02054888193,132801,3724,2138,134,144566.99167651532,4,10450.718258151608
CMP_125,CUST_0517,2026-07-14,Google Ads,Home Care,Awareness,Chennai,Regular,32,58909.23777314056,348374,17755,10624,792,836402.5595306321,1,2085.231445307934
CMP_016,CUST_0792,2026-09-05,Meta Ads,Beverages,Conversion,Mumbai,Regular,20,85508.87735690751,269345,9084,4179,251,261818.5892334498,6,8666.754916516249
CMP_121,CUST_0998,2026-03-25,YouTube,Beverages,Retargeting,Chennai,Premium,41,86409.71763325248,256421,4793,2266,99,106073.51896173431,6,10373.264543356509
CMP_089,CUST_0523,2026-02-03,Google Ads,Personal Care,Conversion,Bangalore,Premium,52,50926.33047582099,224677,13094,4862,357,505176.88941011264,2,4238.364517415522
